"wbic","county","waterbody.name","trtyco","trtystat","trtyprop","resstat","resprop","outarea","region","wtm91.x","wtm91.y","lat","long","lake.area","class.code","shore.length","max.depth","draintype.code","depth.below.20","depth.above.3","sand","gravel","rock","muck","drainage","drainage.ag","drainage.wild","watershed.desc","source","outlet","water.fluct","wet.adj","public.desc","wae.code","mus.code","lake.chain.code"
211800,"shawano","un_lake",2,0,0,0,0,0,"ner",621520.39,476743.77,44.75,-88.71,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211900,"shawano","un_lake",2,0,0,0,0,0,"ner",646653.42,471176.66,44.7,-88.4,1,NA,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212000,"marathon","un_lake",2,1,1,0,0,0,"wcr",574313.35,485801.19,44.84,-89.31,1,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212100,"marathon","un_lake",2,1,1,0,0,0,"wcr",575915.47,485403.81,44.83,-89.29,2,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212200,"marathon","un_lake",2,1,1,0,0,0,"wcr",573927.05,481796.02,44.8,-89.31,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212300,"marathon","un_lake",2,1,1,0,0,0,"wcr",580361.06,480600.17,44.79,-89.23,1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212400,"marathon","un_lake",2,1,1,0,0,0,"wcr",576748.53,478991.9,44.78,-89.28,2,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212500,"shawano","un_lake",2,0,0,0,0,0,"ner",597514.32,484222.09,44.82,-89.01,1,NA,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212600,"shawano","un_lake",2,0,0,0,0,0,"ner",602783.31,481518.5,44.8,-88.95,1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212700,"shawano","un_lake",2,0,0,0,0,0,"ner",609270.51,482412.94,44.8,-88.87,2,NA,0.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212800,"shawano","un_lake",2,0,0,0,0,0,"ner",618110.26,485747.26,44.83,-88.75,1,NA,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212900,"shawano","un_lake",2,0,0,0,0,0,"ner",623874.17,487039.97,44.84,-88.68,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213000,"shawano","un_lake",2,0,0,0,0,0,"ner",622241.24,487526.59,44.85,-88.7,6,NA,0.9,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213100,"shawano","un_lake",2,0,0,0,0,0,"ner",623637.65,483416.39,44.81,-88.68,3,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213400,"shawano","un_lake",2,0,0,0,0,0,"ner",620921.69,480958.07,44.79,-88.72,2,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213500,"shawano","un_lake",2,0,0,0,0,0,"ner",627820.25,479449.68,44.78,-88.63,2,NA,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213600,"shawano","un_lake",2,0,0,0,0,0,"ner",628658.14,478651.73,44.77,-88.62,2,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213700,"shawano","un_lake",2,0,NA,NA,NA,NA,"ner",633697.43,485143.02,44.83,-88.56,1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213800,"shawano","un_lake",2,0,0,0,0,0,"ner",639265.07,485532.68,44.83,-88.49,4,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213900,"shawano","un_lake",2,0,0,0,0,0,"ner",632247.8,479510.92,44.78,-88.58,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214000,"shawano","un_lake",2,0,0,0,0,0,"ner",635130.97,478316.23,44.76,-88.54,1,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214100,"shawano","un_lake",NA,NA,NA,NA,NA,NA,"ner",641469.52,486758.47,44.84,-88.46,26,1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214200,"shawano","un_lake",2,0,0,0,0,0,"ner",643144.4,485979.46,44.83,-88.44,1,NA,0.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214300,"shawano","un_lake",2,0,0,0,0,0,"ner",644010.26,484784.33,44.82,-88.43,1,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214500,"marathon","un_lake",2,1,1,0,0,0,"wcr",578673.88,495857.4,44.93,-89.25,1,NA,0.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214600,"marathon","un_lake",2,1,1,0,0,0,"wcr",575451.09,493821.77,44.91,-89.29,1,NA,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214700,"marathon","un_lake",2,1,1,0,0,0,"wcr",580282.74,493071.57,44.9,-89.23,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214800,"marathon","un_lake",2,1,1,0,0,0,"wcr",580681.43,492677.89,44.9,-89.23,1,NA,0.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214900,"marathon","un_lake",2,1,1,0,0,0,"wcr",580681.43,492677.89,44.9,-89.23,1,5,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215000,"marathon","un_lake",2,1,1,0,0,0,"wcr",578690.07,490260.55,44.88,-89.25,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215100,"marathon","un_lake",2,1,1,0,0,0,"wcr",573479.99,488206.72,44.86,-89.32,7,NA,0.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215200,"marathon","un_lake",2,1,1,0,0,0,"wcr",574691.6,487824.56,44.86,-89.3,7,NA,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215300,"shawano","un_lake",2,1,1,0,0,0,"ner",586983.88,493519.49,44.91,-89.15,2,NA,0.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215400,"shawano","un_lake",2,1,1,0,0,0,"ner",596994.55,493202.55,44.9,-89.02,1,NA,0.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215500,"shawano","un_lake",2,1,1,0,0,0,"ner",599819.15,492032.14,44.89,-88.98,1,NA,0.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215600,"shawano","un_lake",2,1,1,0,0,0,"ner",595058.08,488804.99,44.86,-89.04,1,NA,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215700,"shawano","un_lake",2,1,1,0,0,0,"ner",597072.31,488794.72,44.86,-89.02,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215800,"shawano","un_lake",2,1,1,0,0,0,"ner",600579.26,496900.17,44.94,-88.97,2,NA,0.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215900,"shawano","un_lake",2,1,1,0,0,0,"ner",601809.44,493261.18,44.9,-88.96,2,NA,0.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216000,"shawano","un_lake",2,1,1,0,0,0,"ner",601809.44,493261.18,44.9,-88.96,3,NA,0.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216100,"shawano","un_lake",2,0,0,0,0,0,"ner",616354.4,496343.71,44.93,-88.77,3,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216200,"shawano","un_lake",2,0,0,8,1,0,"ner",613134.82,496719.93,44.93,-88.81,1,NA,0.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216300,"shawano","un_lake",2,0,0,0,0,0,"ner",615565.4,494310.33,44.91,-88.78,6,NA,0.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216400,"shawano","un_lake",2,0,0,0,0,0,"ner",617973.82,494773.32,44.91,-88.75,1,NA,0.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216500,"shawano","un_lake",2,0,0,0,0,0,"ner",617975.87,494357.25,44.91,-88.75,1,NA,0.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216600,"shawano","un_lake",2,0,0,0,0,0,"ner",617975.87,494357.25,44.91,-88.75,1,NA,0.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216700,"shawano","un_lake",2,0,0,0,0,0,"ner",617190.25,492316.59,44.89,-88.76,4,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216800,"shawano","un_lake",2,0,0,0,0,0,"ner",616797.43,491505.42,44.89,-88.77,1,NA,0.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216900,"shawano","un_lake",2,0,0,0,0,0,"ner",614840.45,490276.93,44.87,-88.79,2,NA,0.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217000,"shawano","un_lake",2,0,0,0,0,0,"ner",614432.15,490281.2,44.87,-88.8,8,NA,0.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217100,"shawano","un_lake",2,0,0,0,0,0,"ner",614023.4,489881.83,44.87,-88.8,1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217200,"menominee","un_lake",2,0,0,4,1,0,"ner",624545.04,496494.5,44.93,-88.67,1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217300,"menominee","un_lake",2,0,0,4,1,0,"ner",624598.12,491685.11,44.89,-88.67,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217400,"menominee","un_lake",2,0,0,4,1,0,"ner",624192.45,491679.4,44.89,-88.68,3,NA,0.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217500,"menominee","un_lake",2,0,0,4,1,0,"ner",625409.15,491293.2,44.88,-88.66,5,NA,0.2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217600,"menominee","un_lake",2,0,0,4,1,0,"ner",627829.68,491318.08,44.88,-88.63,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217700,"menominee","un_lake",2,0,0,4,1,0,"ner",635060.27,496208.96,44.93,-88.54,6,NA,0.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217800,"menominee","un_lake",2,0,0,4,1,0,"ner",633451.71,496180.8,44.93,-88.56,2,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217900,"menominee","un_lake",2,0,0,4,1,0,"ner",633048.35,496170,44.93,-88.56,6,NA,0.3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218000,"menominee","un_lake",2,0,0,4,1,0,"ner",632244.7,496971.22,44.93,-88.57,6,NA,0.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218100,"menominee","un_lake",2,0,0,4,1,0,"ner",630235.95,495757.65,44.92,-88.6,12,NA,0.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218200,"menominee","un_lake",2,0,0,4,1,0,"ner",629799.21,495753.36,44.92,-88.6,3,NA,0.3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218300,"menominee","un_lake",2,0,0,4,1,0,"ner",635887.94,492183.9,44.89,-88.53,3,NA,0.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218400,"menominee","un_lake",2,0,0,4,1,0,"ner",634691.92,492181.1,44.89,-88.54,10,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218500,"menominee","un_lake",2,0,0,4,1,0,"ner",637502.6,490991.2,44.88,-88.51,12,NA,0.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218600,"menominee","un_lake",2,0,0,4,1,0,"ner",633920.16,488953.22,44.86,-88.55,3,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218700,"marathon","un_lake",2,1,1,0,0,0,"wcr",578220.32,500311.99,44.97,-89.26,10,NA,0.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218800,"marathon","un_lake",2,1,1,0,0,0,"wcr",579432.5,499507.5,44.96,-89.24,1,NA,0.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218900,"marathon","un_lake",2,1,1,0,0,0,"wcr",578221.89,499909.8,44.97,-89.26,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219000,"marathon","un_lake",2,1,1,0,0,0,"wcr",577819.7,499908.39,44.97,-89.26,3,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219100,"marathon","un_lake",2,1,1,0,0,0,"wcr",577031.96,498699.37,44.95,-89.27,2,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219200,"shawano","un_lake",2,1,1,0,0,0,"ner",589741.2,505282.55,45.01,-89.11,6,NA,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219300,"shawano","un_lake",2,1,1,0,0,0,"ner",590184.15,500853.35,44.97,-89.1,3,NA,0.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219400,"shawano","un_lake",2,1,1,0,0,0,"ner",600058.45,501676.23,44.98,-88.98,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219500,"menominee","un_lake",2,1,1,4,1,0,"ner",613800.4,505144.81,45.01,-88.8,3,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219600,"menominee","un_lake",2,0,0,4,1,0,"ner",617852.93,504417.16,45,-88.75,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219700,"menominee","un_lake",2,1,1,4,1,0,"ner",613413.9,503534.65,44.99,-88.81,1,NA,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219800,"menominee","un_lake",2,0,0,4,1,0,"ner",617931.96,498416.06,44.95,-88.75,2,NA,0.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219900,"menominee","un_lake",2,0,0,4,1,0,"ner",619902.63,506464.07,45.02,-88.73,3,NA,0.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220100,"menominee","un_lake",2,0,0,4,1,0,"ner",620402.72,500833.06,44.97,-88.72,7,NA,0.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220200,"menominee","un_lake",2,0,0,4,1,0,"ner",626490.25,499744.2,44.96,-88.64,3,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220300,"menominee","un_lake",2,0,0,4,1,0,"ner",632592.74,501481.87,44.97,-88.57,4,NA,0.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220400,"menominee","un_lake",2,0,0,4,1,0,"ner",632198.13,501061.94,44.97,-88.57,1,NA,0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220500,"menominee","un_lake",2,0,0,4,1,0,"ner",630219.92,498995.68,44.95,-88.6,7,NA,0.4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220600,"menominee","un_lake",2,0,0,4,1,0,"ner",632635.58,498630.47,44.95,-88.57,1,NA,0.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220700,"menominee","un_lake",2,0,0,4,1,0,"ner",631431.32,498608.92,44.95,-88.58,3,NA,0.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220800,"langlade","un_lake",2,1,1,0,0,0,"nor",589613.42,512829.17,45.08,-89.11,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220900,"langlade","un_lake",2,1,1,0,0,0,"nor",588017.69,512408.97,45.08,-89.13,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221000,"langlade","un_lake",2,1,1,0,0,0,"nor",595035.75,515732.7,45.11,-89.04,3,NA,0.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221100,"langlade","un_lake",2,1,1,0,0,0,"nor",594233.25,515699.17,45.11,-89.05,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221200,"langlade","un_lake",2,1,1,0,0,0,"nor",593832.01,515682.41,45.11,-89.06,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221300,"langlade","un_lake",2,1,1,0,0,0,"nor",598275.72,514518.67,45.09,-89,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221400,"langlade","un_lake",2,1,1,0,0,0,"nor",593918.08,512889.44,45.08,-89.06,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221500,"langlade","un_lake",2,1,1,0,0,0,"nor",593918.08,512889.44,45.08,-89.06,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221600,"langlade","un_lake",2,1,1,0,0,0,"nor",593140.9,511671.35,45.07,-89.07,1,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221700,"langlade","un_lake",2,1,1,0,0,0,"nor",591942.1,511658.69,45.07,-89.08,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221800,"langlade","un_lake",2,1,1,0,0,0,"nor",591557.74,510852.73,45.06,-89.09,1,NA,0.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221900,"langlade","un_lake",2,1,1,0,0,0,"nor",598336.68,509298.17,45.05,-89,1,NA,0.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222000,"langlade","un_lake",2,1,1,0,0,0,"nor",595207.09,507687.42,45.03,-89.04,2,NA,0.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222100,"langlade","un_lake",2,1,1,0,0,0,"nor",594799.97,507679.77,45.03,-89.05,1,NA,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222200,"langlade","un_lake",2,1,1,0,0,0,"nor",595222.22,507284.39,45.03,-89.04,1,NA,0.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222300,"langlade","un_lake",2,1,1,0,0,0,"nor",594814.28,507278.11,45.03,-89.05,3,NA,0.3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222400,"langlade","un_lake",2,1,1,0,0,0,"nor",594828.53,506876.47,45.03,-89.05,3,NA,0.3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222500,"menominee","un_lake",2,1,1,4,1,0,"ner",604599.81,515016.14,45.1,-88.92,1,NA,0.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222600,"menominee","un_lake",2,1,1,4,1,0,"ner",609545.61,511501.25,45.07,-88.86,13,NA,0.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222700,"menominee","un_lake",2,1,1,4,1,0,"ner",610855.97,510311.71,45.06,-88.84,4,NA,0.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222800,"menominee","un_lake",2,1,1,4,1,0,"ner",612092.02,509542.62,45.05,-88.83,1,NA,0.2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222900,"menominee","un_lake",2,1,1,4,1,0,"ner",612092.02,509542.62,45.05,-88.83,1,NA,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223000,"langlade","un_lake",2,1,1,0,0,0,"nor",598767,523168.06,45.17,-88.99,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223100,"langlade","un_lake",2,1,1,0,0,0,"nor",598767,523168.06,45.17,-88.99,5,NA,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223200,"langlade","un_lake",2,1,1,0,0,0,"nor",600773.49,523207.71,45.17,-88.97,5,NA,0.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223300,"langlade","un_lake",2,1,1,0,0,0,"nor",600753.99,521171.45,45.15,-88.97,2,NA,0.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223400,"langlade","un_lake",2,1,1,0,0,0,"nor",598311.46,518347.54,45.13,-89,8,NA,0.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223500,"langlade","un_lake",2,1,1,0,0,0,"nor",595062.74,516710.47,45.11,-89.04,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223600,"langlade","un_lake",2,1,1,0,0,0,"nor",600294.76,516768.83,45.11,-88.97,14,NA,0.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223700,"langlade","un_lake",2,1,1,0,0,0,"nor",608930.95,524908.95,45.19,-88.86,1,NA,0.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223800,"langlade","un_lake",2,1,1,0,0,0,"nor",613655.57,518876.93,45.13,-88.8,1,NA,0.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223900,"langlade","un_lake",2,1,1,0,0,0,"nor",611648.14,519682.08,45.14,-88.83,1,NA,0.1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224000,"langlade","un_lake",2,1,1,0,0,0,"nor",606819.16,519643.45,45.14,-88.89,2,NA,0.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
